title,location,reviews,date,contribution,upvote,reviewer_name,ratings,start_time,end_time
depressing,,"Given how popular Vancouver has become with the Chinese and how much mainland money has been pouring into the city it is surrising to say the least to see how run down and frankly depressing is the city's Chinatown. It does not have a particularly Chinese vibe to it ... it feels moth-balled, moribund, trinkety. Parts of it are the skid row, teeming with junkies. This being Canada there is no overt hostility but you can feel (and understand) the dislike for the tourist.  The City appears to have happily lifted its hands, allowing the rampant drug abuse and vapor-laden chaos to rule the streets. Vancouver is, I am realizing, as living demonstration that a city can be too liberal for its own good, and for the good of the people living there. I wish SF supervisors who are driving the city into a similar politically correct Disaster visited this Chinatown to see where permissive drug regulations and lack of enforcement lead. Nowhere good.","April 29, 2019",0,0,,1.0,2021-06-19 08:10:25.306157,2021-06-19 08:10:25.387066
Don't Walk North of Pender Street!,,"Judging from the reviews of my fellow TripAdvisors, it is clear that us locals are remiss in not making it clear to our visitors that Pender Street and areas to the south are Chinatown, while Hastings Street, just to the north, is Skid Road. After recently enjoying the atmosphere in Chinatown, I took a short cut to Gastown by going directly north - big mistake! What a difference one block can make, as Hastings was definitely depressing, and a world away from the gardens, museums, restaurants, and herbal stores on Pender. Maybe try approaching from the west, as I did.BTW - some years ago I noticed a similar paradigm shift when I walked from Market Street to Mission Street in San Francisco - it happens!","April 26, 2019",0,0,,4.0,2021-06-19 08:10:25.387072,2021-06-19 08:10:25.487802
Used to be a nice place...,,"We are currently on a trip through the West of Canada. We started the trip in Vancouver. We visited the City about 10 years ago already. We already knew the neighborhood of China Town is bad. We hoped this have been improved since then but we just found out it got even worse. In case you plan to walk from China Town to Gas Town you will go through a dangerous area with Junkies and strange people looking for rests of cigarettes, asking for money to buy drugs, shouting around, checking you out...If you are young and healthy: Watch your back. If you are a bit older or anxious: Call for a Taxi. I don‘t understand why the City of Vancouver still concentrates all these problems in a small spot. Other cities around the world have tried this and failed. I expected the Chinese would take care of this situation and keep China Town clean. But it is actually the other way around. Also China Town is going down. The Drugs and the dirt are taking over command. China Town in Vancouver is not a nice place anymore.","April 26, 2019",0,0,,1.0,2021-06-19 08:10:25.487808,2021-06-19 08:10:25.573662
Not what I expected in Chinatown,,"I recently took my wife and kids(15 years old) to Vancouver Chinatown and was shocked at what I saw. I have been to Chinatown in Major cities ( NYC, San Fran, Boston, Philadelphia,Seattle and Toronto) but none was like this one.  We saw stores that were out of business or closed. The energy, culture experience was missing but replaced by homelessness and people high on drugs. There were 10 to 15 tents set up with homeless people and high individuals in a state of zombie like with a needle in their hands.  Another individual with a propane tank carrying above his head walking aimlessly with his eyes closed. Ok.. you get the picture..  where is the law and order in this place.  I was afraid for my kids and wife’s safety. While we were speed walking back to the hotel, I keep asking myself, where are the law enforcements to crack down the sell of drugs in this area?  This is coming from a kid that grew up in Bronx in NY in the 70s and 80s. It was an eye opener & a learning lesson for my kids and a flash back from my childhood.","April 25, 2019",0,0,,1.0,2021-06-19 08:10:25.573668,2021-06-19 08:10:25.658271
Disgustingly,,"Walked through China town today & it was awful, there were homeless people everywhere, most of which were clearly on drugs. Although they didn't particularly bother us I was called the swear word for a female dog, so it was very intimidating. The stench of urine on some streets was overpowering. There was litter everywhere, much of which was drug paraphernalia including needles and turnikas. I was very glad to leave this area & would honestly say to any tourist heading that way not to go","April 19, 2019",0,0,,1.0,2021-06-19 08:10:25.658277,2021-06-19 08:10:25.738782
Great community!,,"I am really surprised by the poor reviews. I was thrilled to learn that Vancouver has one of the largest Chinatowns in N. America. Imagine my surprise when I saw all of these low ratings with references to drugs, homelessness, not being tourist-friendly (side note:  aren't us millennial travelers supposed to eschew touristy places and seek out ""authentic experiences""?)But that aside, the blatant racism and demand that an entire community put on a show for white tourists is disgusting. The reason that we have so many Chinatowns across the US is that in the mid-1800's, many Chinese people moved to the US to work on the US transcontinental railroad. The US loved this and even signed a treaty to bring more Chinese to the US. But then the economy in California faltered and who did we blame? The Chinese immigrants for taking our jobs (we love doing that in the US). Then we passed a bunch of laws to make it harder for them to be real citizens - they couldn't own property or marry non-Chinese people. Chinatowns were literally the only community they had. The fact that so many of them have become tourist destinations speaks to the strength and industriousness of these communities. But they don't exist for white tourists. They exist for the people who live in them and run businesses in them because until not that long ago, this was the only safe community where they could work. After WE brought them here to work for US (again, sound familiar?) And this doesn't actually matter, but I felt perfectly safe in Chinatown. I saw a few homeless people there. I also saw a few homeless people on Robson Street yesterday (one of the fanciest streets in Vancouver). I saw no drug use in Chinatown. I smelled pot all over Robson Street. So I have no idea what these reviews are talking about. I really enjoyed the food, shops, friendly people, and beautiful gardens. There was also a senior home with some plaques sharing a bit more about influential Chinese immigrants in Vancouver so make a little detour to learn more!","April 13, 2019",0,0,,5.0,2021-06-19 08:10:25.738788,2021-06-19 08:10:25.820646
Chinatown was not available,,"Hey, today we wanted to visit Chinatown but it wasn't possible. The streets were full of junkies and drunk people (14 Uhr or 2pm)..","April 11, 2019",0,0,,1.0,2021-06-19 08:10:25.820653,2021-06-19 08:10:25.901574
Run down and intimidating,,"I feel sorry for the people of Chinatown as the entire homeless population of Vancouver seems to have been flushed into this area making it seem very run down. Though they didn't bother us, the overt drug use and colourful language made us feel unsafe wandering around. There is an overwhelming stench of urine in most streets and some very questionable stains down walls. We didn't stay long and the visit left me feeling very sad at the unfortunate circumstances people find themselves in.","March 26, 2019",0,0,,1.0,2021-06-19 08:10:25.901579,2021-06-19 08:10:25.980685
Good Food,,"Very clean and nice area to find some food.  At a food court (4th Floor), I ate large Vancouver Crabs for 12 bucks (only 10 if you do not want the cook to add any sauce).","March 7, 2019",0,0,,4.0,2021-06-19 08:10:36.039752,2021-06-19 08:10:36.122958
An eclectic mix,,"This area is undergoing huge changesand is a mixture of the old and new.Hip restaurants and bars nestle amongst old-time therbal shops, restaurants and bakeries with bargain prices.New town Bakery is a favourite. Long lineups throughout the day, 7 days a week. There is also a full restaurant in back.Kent's kitchen is a very simple cafeteria style restaurant serving up huge orders of authentic and good food. Huge variety. Crowded and noisy. You can call it a dive.The first Chinese immigrants settled here. It became a thriving community but slowly declined as new generations moved to other areas of the city.Some of the historic structures and buildings are now undergoing restoration.  New residential apartments are being built. Starbucksis here too!The Rennie Gallery is housed in the lovingly restored Yip Sang building.The little hidden alleyyway where Chinese residents used to congregate to socialize has been incorporated into the back building.The Dr. Sun Yet Sen gardens are open to the public.All in all this is very interesting area to visit. The gentrified and the gritty.","March 3, 2019",0,0,,4.0,2021-06-19 08:10:36.122963,2021-06-19 08:10:36.201771
Not as expected,,Chinatown is congested with tramps. No significant attractions over there. It’s quite dangerous for a solo traveler to hangover there,"March 2, 2019",0,0,,1.0,2021-06-19 08:10:36.201777,2021-06-19 08:10:36.283169
Only spent an hour but it was fun!,,"This is a special cultural section of Vancouver. So many places to shop for different things or eat in amazing places, some cost very little.","January 25, 2019",0,0,,4.0,2021-06-19 08:10:36.283174,2021-06-19 08:10:36.361765
Vancouver Chinatown... I really tried to like it...but,,"We have visited many Chinatowns around the world, including the one in Victoria, BC.  While visiting Vancouver waterfront, we decided to walk through Chinatown, instead of taking the Rapid transit.  Whilst the Vancouver waterfront is pristine and devoid of what any city would consider ""unfavorable people"", later on, as we walked through Chinatown, we to came to the realization that ""perhaps"" the City of Vancouver may have swept all of  the homeless people to  Chinatown.  It seems so unfair.Chinatown is a living neighborhood and we saw old buildings and new modern ones. We walked past one of the homeless shelters.  The people loitering around were dirty, smelly and the stench of urine permeated the area.  Now I ask, if these homeless people have a shelter, why do they trash the neighborhood.  I almost rented a beautiful apartment through Airbnb, and because the reviews said that you would have to go past the smelly shelter to get to the flat, we decided not to rent the flat. Not the owner's fault, but more like the City's fault..","January 18, 2019",0,0,,3.0,2021-06-19 08:10:36.361770,2021-06-19 08:10:36.440803
Traditional Chinese scenery 中華街の景色を満喫,,I visited there for walk around and enjoying different atmosphere.There are a lot of interesting Chinese cuisine restaurant and retails as well. Some people said that dangerous place but I couldn't get any trouble in there.Souvenir shop staff was very kind.チャイナタウンは意見な場所ということで言われがちですが、昼間の時間で大通りであれば、ホームレスの方もいらっしゃりますが、特にこちらに被害を与えてくるわけではないので大丈夫でした。０.５cc シリンジとかがたまに転がっていますが、それに刺さるわけもなく、道路は東京のが汚いと思う場所もあると思います。中華街の中の焦点はユニークなものが多く、とても楽しいです。食べ物も美味しく安いです。お土産やさんの方々もとてもフレンドリーでした。,"January 17, 2019",0,0,,5.0,2021-06-19 08:10:36.440809,2021-06-19 08:10:36.521444
A Cultural Icon in the City,,"Vancouver is 1/3 Chinese in 2019.This is a beautiful, well done and unique showcase of this important cultural component of the city.","January 12, 2019",0,0,,5.0,2021-06-19 08:10:36.521449,2021-06-19 08:10:36.600347
Poo on you,,"What is a Chinatown? Historically, little more than a ghetto. Chinese people created self-sustaining communities not to impress tourists but because their lives were considered peripheral. Not unlike the Jewish or African American ghettos, Chinatowns exist because of discrimination and racism. Your complaint about Chinatown changing says more about you than about the neighborhood.When a ghetto changes, it means the people who lived there prospered themselves and their families, pushed through and overcame racism, and then moved to the suburbs. Now they have more lucrative businesses than their grandparents had. And that pisses off some people because it also means no more Orientalized ""Chinatown."" The Other is out of the Ghetto. I have always loved Chinatown in Vancouver and am thrilled to see all the new businesses there: independent, fun, creative, progressive businesses. Haunts of the moment include the Keefer bar, the Union, and Kissa Tanto. Phnom Penh is as great as it was 20 years ago, and worth every minute of that wait in line.Change means moving the Other out of the ghetto and allowing the ghetto to become a living, breathing architectural testimonial of history. And it's a scrumptious area, visually. A few buildings have been modified to the point where you kind of wish they had preserved more, but as much as possible new construction is integrated into the traditional architecture. The Jack Chow building. The Sun Yat-Sen philosopher-scholar gardens. The herb shops, the produce stands.Urine-scented alleyways, grunge, grime, and maybe even a few goobers of old man spittle on the ground now share space with world class cocktail bars and experimental restaurants. I miss the $3 congee as much as the next person. I mean, now I have to take the Skytrain all the way to Richmond to get a fix of traditional Chinese food. Anyone angry with their experience in Vancouver Chinatown is either not all that interested in actual Chinese culture, or are just really sketched out by poor people. They came expecting an Oriental Chinatown, the Disney version. If that’s what you were hoping for, go to Epcot.For everyone else, see you at Matchstick during the day for a god shot of batch-roasted coffee. Then we can meet at the Union or Kissa Tanto for belly fills and cocktails. Or Phnom Penh if you don't mind waiting in line. Then if you're keen, we can catch a show up at the Rickshaw or lounge at the Keefer Bar. Change is good.","December 23, 2018",0,0,,4.0,2021-06-19 08:10:36.600352,2021-06-19 08:10:36.679466
Sad and disturbing,,"We walked thru Chinatown on a Saturday on our way to dinner.It was dirty, run down and full of beggars and homeless people. With so much wealth in Vancouver, it was a very sad and chastening experience, alas not restricted to Vancouver.","December 17, 2018",0,0,,1.0,2021-06-19 08:10:36.679471,2021-06-19 08:10:36.760192
Really really not worth it,,"I do wish the Chinatown was worth it. We love Chinatown all over the world. We have gone to San Francisco Chinatown, the Japan town in São Paulo, Chinatown in Washington DC, Chinatown in New York, our favorite. But this Chinatown unfortunately is the ugly side of Vancouver. Vancouver is such a beautiful and energized city but this place has been left behind. It seemed like there were drug deals going on on every corner, homeless people ambulating around not knowing where to go. I wouldn’t say that we are shy tourists, we lived in Brazil for many years and saw the poverty there, we have been to Harlem and Hells kitchen, but this place really takes the cake. There are so many beautiful places in Vancouver, don’t go here. The city really need to invest in this region for a major facelift!","November 21, 2018",0,0,,1.0,2021-06-19 08:10:36.760205,2021-06-19 08:10:36.839618
Chinatown is changing,,"Chinatown is changing in Vancouver. It is becoming slowly but surely a millenials hangout of restaurants, tatoo parlors, marijuana dispensaries and pizza joints. along with new condos shooting up into the sky. it is a bit sad. there are pockets of the old character with stores, food stalls and fish and meat mongers.","October 22, 2018",0,0,,3.0,2021-06-19 08:10:48.898034,2021-06-19 08:10:48.982787
Ole China,,"I really have a hard time with China because of their policies and human rights violation, but you can get a good meal here.","October 19, 2018",0,0,,4.0,2021-06-19 08:10:48.982793,2021-06-19 08:10:49.061712
Not particularly interesting,,"This did not feel or look like the Chinatown of San Francisco.  Not many vibrant colors, not many small shops or food stalls.  This area was really run down.   A great many homeless and druggies on the streets.  No interesting shops. The Dr. Sun Yat-Sen Garden is is need of care.  The pathways were leaf-filled, the ponds dirty. Only one koi appears to be holding on.  The design is beautiful but the dereliction and lack of cleanliness is is off-putting.  The Millennium Gate was very pretty and reminiscent of the building painting in China. The Sam Kee Building is shallowest commercial building in the world.  A narrow, steel-framed building - ground-floor depth (from storefront to rear of building) measures 4'11"" (1.50 m), with a second-floor depth (from overhanging bay window to rear) of 6' (1.83 m).   This is the most interesting part of Chinatown.  Not really worth the visit.","October 11, 2018",0,0,,2.0,2021-06-19 08:10:49.061718,2021-06-19 08:10:49.145630
Little China,,Compact but vibrant part of Vancouver situated on the east part of the central city. Many small outlets specialising In Chinese groceries and spices. Various restaurants with Chinese and international menus. Food menus are quite substantial with a long list of hot and cold beverages. Alcohol prices are medium but lists are short. Food is excellent and good value money.,"October 8, 2018",0,0,,4.0,2021-06-19 08:10:49.145635,2021-06-19 08:10:49.227326
Miss unless you are eating,,We walked through the area which was grubby and slightly threatening.  There were none of the colours and culture of other major city Chinatowns.  We dined there but even the decent restaurant that we tried did not look attractive from the outside.  We returned back to the hotel in a taxi.,"October 3, 2018",0,0,,2.0,2021-06-19 08:10:49.227331,2021-06-19 08:10:49.307681
"Awful, just awful.",,"Wandered into Chinatown today from Gastown expecting the usual colorful display you see in Chinatowns the world over.  Instead we found ourselves walking through the sketchiest, dirtiest part of any city I’ve ever visited.  I’ve never seen so many drug addled or homeless people congregating in one place before, it was truly shocking and a huge blemish on Vancouver’s otherwise great image.  I cannot believe we actually saw a man lighting a crack pipe on the side of the street at midday, and a woman high on drugs pushing a baby in a pram.  It’s an awful, awful part of the city, and something should be done about it.  Avoid it, and definitely don’t walk there at night or with your kids!","October 1, 2018",0,0,,1.0,2021-06-19 08:10:49.307687,2021-06-19 08:10:49.387721
"Vibrant, Safe, and Exciting - surrounding areas not so much",,"I have been to China-towns on four continents, and still enjoy my home town. The big issue for tourists is to NOT try and walk from Gastown's Maple Tree Square south to the western part of Chinatown. This route means passing through Skid Row. So, DON'T go north of Pender, DO go east of Main to the non-touristy part, visit the Cultural Centre and the Sun-Yat-Sen Gardens, and you should have a pleasant experience.","September 28, 2018",0,0,,4.0,2021-06-19 08:10:49.387727,2021-06-19 08:10:49.467741
This was a disappointment. I expected more from a city as large as Vancouver.,,"We were expecting more from a city with such a rich Chinese heritage as Vancouver. There was a large arch that was interesting, with stone lions guarding it, but the rest of China Town was just a few restaurants. Granted, it was raining for part of the time, so we dodged in and out, but unless there was more hidden somewhere we couldn't see, there wasn't much to do here. Nearby there was a modern Asian multi-level mall called the International Center, but it was almost deserted as well.","September 17, 2018",0,0,,2.0,2021-06-19 08:10:49.467746,2021-06-19 08:10:49.546527
Do not go to Chinatown,,"This section of the city is a stop on the Hop on Hop off bus.  We got off to see the Cultural center and park/garden.  When it opened at 9:30 we went into the Park (free) and spent 10 minutes and noticed there was trash along the wall and looked like homeless had set up camp in the site.  Pond was dirty and there was only 1 fish that we could see.  Nothing here was lovely and we walked out.  Instead of waiting for the next bus, we decided to walk to Gastown since it was next stop and only 2 blocks away.  These 2 blocks were filthy, loaded with druggies shooting up, sleeping on mattresses on the sidewalk and men were rummaging thru trash cans looking for food.  This is not a place for visitors or children.  Hop on Hop off bus should skip this area completely.  Do not go here day or night , and do not spend money here.","September 13, 2018",0,0,,1.0,2021-06-19 08:10:49.546532,2021-06-19 08:10:49.625320
A Grim & Depressed Area,,"On the basis of travel guide advice, we decided to visit ChinaTown after walking through the nearby disappointingly themepark-like Gastown area.I honestly can’t think of a single reason to recommend a visit to this district, unless you are a philanthropist looking for a worthy project or a dedicated social worker.The area is clearly poor and unloved by local authorities. It has a grim and depressed air, with a large homeless population, many of whom appear to have severe mental health needs that aren’t being met.The Andy Livingstone ‘Park’ was a dead and barren space, full of makeshift shelter, rubbish and evidence of drug use - right up to & encroaching into the playground of a local school.Very sad.","September 10, 2018",0,0,,1.0,2021-06-19 08:10:49.625326,2021-06-19 08:10:49.705532
skip it,,"Wandered through part of it after getting off the hop-on/off bus since we were tired of sitting.  Bad decision.  Lots of drug usage, homeless and generally a less than comfortable area.... and we were there in the early afternoon.  Positive side, none of the people asked us for hand-outs or even spoke to us.  Even DH was uneasy.  Next morning early (around 6am... it was in August) we walked from our hotel up Pender so I could get some photos of the sidewalk inlay in the center of Chinatown.  Not so many people ut, so was more comfortable,,, but nothing was open due to the early hour.","September 9, 2018",0,0,,1.0,2021-06-19 08:10:57.802342,2021-06-19 08:10:57.893831
Not somewhere I'd recommend for children,,"My family and I decided to visit China town after reading about the Chinese garden. It was three of us, me, my husband, and 10 year old son. If I had known what the area was like I would NEVER have taken my son into that area. Whilst the Chinese garden is pleasant, the area around it is not. We walked from the Bus Stop to the gardens and it was frightening; the level of homelessness, and drug abuse was shocking. Blatant drug use; people injecting on the main streets! Police arrests, etc. We left after seeing the gardens as to be honest I didn't feel safe, and that was in the middle of the day. I hear that it was a great tourist spot in the past, but I certainly would not recommend it.","August 29, 2018",0,0,,1.0,2021-06-19 08:10:57.893836,2021-06-19 08:10:57.974521
Disappointing ...,,"Vancouver's China Town is quite extensive but has seen better days.  The Dr. Sun Yat-Sen Garden is beautiful and worth seeing as are the Asian markets.  We were told that the ""new China Town"" is located in Richmond which was too far for us to visit during our short stay in Vancouver.  Unfortunately, the ""old"" China Town area in Vancouver seems to be home to drug addicts during the day.  We did not go back at night.","August 27, 2018",0,0,,2.0,2021-06-19 08:10:57.974526,2021-06-19 08:10:58.055044
Off the bus,,"Four of us got off the hop on hop off bus tour here. The stop is across the street from the Chinese Garden so we entered and walked among the greenery and koi ponds. It was nice to see so much green in the city. There is a gift shop also. We left to walk a few blocks and noticed how old, dirty and run down Chinatown has become. It was a great disappointment. We decided to walk from here to Gastown rather than ride the bus 3 blocks. A big mistake. We walked the route of the bus thinking that would be the easiest way. The streets had a lot of homelessness people hanging around, some asleep and others doing drugs in the alley. A bit scary so I recommend not walking around. If I would have known about Chinatown beforehand I would not have gotten off the bus.","August 23, 2018",0,0,,2.0,2021-06-19 08:10:58.055050,2021-06-19 08:10:58.134885
It’s a NO NO!,,"In June 2018 we entertained a visitor from Australia. He wanted to visit Chinatown. Off we went and were delighted to find easy parking! We bought a couple of hours and proceeded to the Chinatown we’d become accustomed to. Oh my goodness, gone were all those fascinating shops (save one) that were filled with all sorts of trinkets and interesting items. We found a store that sold wigs but didn’t enter. Then we walked on to what we knew as a beautiful garden with a pond that was always teeming with fish. The gardens were derelict and the pond was dirty and so full of algae that if there were still fish there it was not possible to see them. So we voted with our feet. Came across some shops that sold food stuffs but that was all. Will we visit again? Don’t think so. It’s not worth a visit and what a pity that is!","August 20, 2018",0,0,,3.0,2021-06-19 08:10:58.134891,2021-06-19 08:10:58.216273
Nothing like NY or San Fran Chinatowns,,"As is so often this case, this Chinatown is  OK but it is adjacent to some really seedy looking alleys, and back streets.  Stay on the main drag and you should be OK.","August 20, 2018",0,0,,3.0,2021-06-19 08:10:58.216279,2021-06-19 08:10:58.295151
Oops-should have checked TA first,,"Having enjoyed Chinatown in New York, San Francisco and Sydney, we walked here on a balmy Tuesday evening for a meal. But we quite agree with many of the other reviews. The streets are wide and just felt like any other run-down part of a large city. We walked from street to street for 45 minutes, hoping it would improve. But it lacked the Chinese cultural feel, was dirty, full of homeless and a bit scary. Found a Korean restaurant which was OK. Left before dark.","August 1, 2018",0,0,,2.0,2021-06-19 08:10:58.295156,2021-06-19 08:10:58.377015
Don't bother,,"We walked 2km to get there early evening to have an authentic Chinese meal. The place felt unsafe,  was filthy & we couldn't find any restaurants to eat in. Such as disappointment as I usually visit Chinatown in every city that has one & all have been bustling at night with excellent food. Give this one a miss","July 22, 2018",0,0,,1.0,2021-06-19 08:10:58.377030,2021-06-19 08:10:58.457558
A place full of contrasts: Chinese culture and degraded streets,,"ChinaTown is the neighborhood in Vancouver, where tradicionally there are a lot of immigrants from China. It is a place full of contrats, because there is full of Chinese culture,you can see tradicional Chinese monuments or see some pèople doing ioga in streets like in China. On the other hand, some streets are degraded and I think that it is not very recommendable to come here at night, so be careful!","July 22, 2018",0,0,,2.0,2021-06-19 08:10:58.457564,2021-06-19 08:10:58.536637
Tropical fruits galore,,"If you are looking for exotic tropical foods you can find them here, jackfruit, Manila mangoes, chick, lanzones, atis, and many many more they also have bakeries that have rice cakes ...","July 17, 2018",0,0,,4.0,2021-06-19 08:10:58.536642,2021-06-19 08:10:58.615751
Not super,,"I visited many Chinatowns in différents countries..This one is strange and please don’t go there in the night...It look not sure place....Not very interesting...We founded a very good Cambodgian/vietnamian  restaurant : » Phnomen Penh...244 East Georgia Street...perhaps you will expect to get one table...But  ,please do it...good food...good price etc...","July 13, 2018",0,0,,1.0,2021-06-19 08:11:10.092353,2021-06-19 08:11:10.174390
Bring your body guard with you.........,,Started into China Town because I wanted to see the world's narrowest free standing office building.  Stopped after just a few blocks and went back to Gastown.  Too many homeless and druggies laying on all the sidewalks.  Too much trash.  Too much urine smell.  Not someplace I wanted my teens to be.,"July 10, 2018",0,0,,2.0,2021-06-19 08:11:10.174395,2021-06-19 08:11:10.254059
Can be skipped! Boring,,"If you've ever been to San Francisco's Chinatown you will be very disappointed!  No fascinating meat markets with bins of frogs and ducks hanging from the window...just a few interesting dried food and tea stores mixed in with apartments and businesses.  This Chinatown is transitioning to a regular neighborhood as the children of shop owners sell to developers for very high prices. Also, the streets were dirty and there were a number of spill overs from the East Hastings street area.  East Hastings is the area everyone told us to stay away from because of druggies etc.","July 9, 2018",0,0,,2.0,2021-06-19 08:11:10.254065,2021-06-19 08:11:10.333373
Don't bother,,Went to Chinatown looking forward to a nice dinner and was instead greeted with what looked like a run down part of Vancouver. Homeless people and druggies everywhere. Felt unsafe walking around the streets. Was shocked as I've never seen a Chinatown like this.,"July 9, 2018",0,0,,1.0,2021-06-19 08:11:10.333379,2021-06-19 08:11:10.414252
Not Very Active,,We visited on Canada Day and found the area to not be very busy.  There are normal Chinese restaurants and some shops but not very big as compared to Chinatowns in other major cities.,"July 3, 2018",0,0,,3.0,2021-06-19 08:11:10.414258,2021-06-19 08:11:10.493078
Be Careful,,"While there are a number of sites of interest to the visitor such as the Chinatown Millennium Gate on Pender Street near Taylor Street, Dr. Sun Yat-Sen Chinese Garden at Carrall and Keefer Streets, and the Sam Kee Building at Pender and Carrall Streets, Vancouver’s Chinatown, located immediately south of the Gastown neighborhood, is relatively dirty with homelessness and open drug use apparent even during daylight hours.","June 29, 2018",0,0,,2.0,2021-06-19 08:11:10.493083,2021-06-19 08:11:10.573393
"Chinatown in Vancouver, Canada",,"We passed through this neighborhood a few times during our short stay in Vancouver. There are a few things that caught or attention like some of the buildings, grocery shops and the big Millennium Portal. Be careful, if you walk north too much you may end up in the famed Downtown Eastside.","June 24, 2018",0,0,,3.0,2021-06-19 08:11:10.573398,2021-06-19 08:11:10.652330
Vancouver Chinatown,,"Small Chinatown compared to others in the States, but easy to walk around and some landmarks available. My favorite was Dr. Sun Yat Sen Classical Chinese garden. They have many souvenir shops and places to eat. The main entrance is from Pender St. using the Millennium Gate. Maps available at most hotels and tourism offices.","June 23, 2018",0,0,,4.0,2021-06-19 08:11:10.652335,2021-06-19 08:11:10.731238
Don’t Waste Your Time; Not Worth It!,,"Dirtiest place I’ve ever been to. It’s run down, dirty and smelly from dried seafood on sale. Most of the stores and restaurants are closed.  I don’t know if it’s a poor neighborhood, but they should at least keep it clean. There is no beauty or art to appreciate in this area.","June 22, 2018",0,0,,1.0,2021-06-19 08:11:10.731244,2021-06-19 08:11:10.811207
Truly sad,,"After reading the numerous warnings about homeless people on Tripadvisor, we decided to visit with family including two younger kids.  Wanted to at least visit once and see for myself. My goodness, Vancouver's Chinatown is a really sad sight to see.  During our few hours there, we saw more homeless people and drug addicts than I've seen in my lifetime.  Witnessed several drug transactions, folks talking to themselves, and even a shoplifting incident between a store employee and homeless lady. And to top it off, we got a parking ticket for parking too long in the garage. Other Chinatowns such as San Francisco and New York are not anywhere close to Vancouver's seedy Chinatown. We should've avoided this place and so should you.  Very sad sight to see, I can't believe the city of Vancouver allows this to happen in a touristy spot.  What a horrible reflection of this amazing city.","June 20, 2018",0,0,,1.0,2021-06-19 08:11:10.811212,2021-06-19 08:11:10.892334
same everywhere,,"if you visit china town anywhere all over the world then you do not need to visit again ,,,,it is copy paste every where same buildings,same style of street , same shops and same goods ,,,but always worthy to visit","June 14, 2018",0,0,,3.0,2021-06-19 08:11:23.302424,2021-06-19 08:11:23.385534
My advice? - Don't go,,"I've never felt so unsafe as when we walked though Chinatown. It has to be my worst experience while travelling. The place is run-down, dirty, and full of drug addicts. I've never seen so much hard drug taking in public. People are passed-out in the street. I didn't enjoy walking past alleys which stank of piss. I've been to several other Chinatowns internationally and they've all been vibrant, lively, and fun. This one has a post-apocalypse feel. Horrible.","June 10, 2018",0,0,,1.0,2021-06-19 08:11:23.385540,2021-06-19 08:11:23.465156
Skip it!,,"I’m always up for spending some time in Chinatown in any city I visit. When I had an extra hour prior to going to dinner in Gastown, I figured I’d check out the scene in Vancouver. Really wish I had com online to TA and checked out the reviews in advance. Although I wasn’t personally harassed by anyone in the area, I really wish I hadn’t gone. Lots and lots of homeless and drug addicts. The whole area is dirty & smelly, and you’ll definitely feel the urge to get the heck out of there shortly after you arrive. Sadly, there weren’t even any decent stores to visit. Do yourself a huge favor, and stay away from this area (as well as the far south end of Gastown where lots of homeless congregate at a park).","June 8, 2018",0,0,,1.0,2021-06-19 08:11:23.465161,2021-06-19 08:11:23.545268
Terrible,,"I have never seen such a horrible Chinatown in the word like this. Actually, it is not a Chinatown but home of homeless and down condition people. Dirt, smell, drug everywhere. We saw a police action as well. Although we were four I scared. I think Chinese already moved away from this area and it’s not a real Chinatown any more. I can’t understand how the City can keep it in this condition.","May 28, 2018",0,0,,1.0,2021-06-19 08:11:23.545273,2021-06-19 08:11:23.623646
Good & bad,,"I’ve read the poor reviews and I need to say, you’ve gotta look past the “homeless and addicts”. Chinatown is truly a cultural experience, with many great shops and plenty to see and do. There are definitely homeless people and unsavoury activities happening. But keep your eyes open for what you’re there for and experience the beauty Chinatown has to offer. There are negative things about every area one can visit! There are homeless in every area. They aren’t bad people. Let Chinatown be- the positives outweigh the negatives. I do believe a good cleanup is in order however. Also, if more shops would be friendlier towards English speaking patrons, that’d be awesome.","May 20, 2018",0,0,,4.0,2021-06-19 08:11:23.623652,2021-06-19 08:11:23.702192
dirty,,"poor up keep,scary part of the city not far from east pender seedy part of town,didn't feel safe, didn't even bother stopping in any of the shops ,did go to the Dr. Sun Yat-Sen Classical Chinese Garden ,it was nice.","May 9, 2018",0,0,,2.0,2021-06-19 08:11:23.702197,2021-06-19 08:11:23.782490
Go in a Group!,,This place looks like it belongs in a scary movie. Homeless by the bunch. Crazy talking to them selves and trying to scare you. We were standing trying to take a picture and some crazy girl csme to kick the umbrella that we had put down.  Not a friendly place at all.,"April 30, 2018",0,0,,1.0,2021-06-19 08:11:23.782496,2021-06-19 08:11:23.862773
How could this get a better rating then a 1?,,"I travel a lot. This was one of the worst places I have ever been. The streets are littered with homelessness and drug addicts. If you stay long enough, you can probably catch a buzz from heroin or pot trailing through the air. It is almost like entering an apocalypse of slum. I would never, I mean ever, recommend anybody to go here. I actually feared for my life. We got back to our hotel and the hotel staff told us we were on ""skid row"" of Vancouver. I don't know what everybody else was looking at when they gave this a higher rating of 1...... I'm baffled.","April 20, 2018",0,0,,1.0,2021-06-19 08:11:23.862779,2021-06-19 08:11:23.941611
Run down and filled with addicts,,"We walked the main street and we're almost stepping over homeless and addicts. There were so many! Many shelters and halfway houses in this area, so don't go at night. Lots of shops are closed and buildings vacant.","April 8, 2018",0,0,,1.0,2021-06-19 08:11:23.941616,2021-06-19 08:11:24.021642
